,label,comment,label doc,comment doc,comment not empty
https://saref.etsi.org/saref4ehaw/Activity,Activity,,activity ,,False
https://saref.etsi.org/saref4ehaw/PowerSource,Power source,,power source ,,False
https://saref.etsi.org/saref4ehaw/Contact,Contact,,contact ,,False
https://saref.etsi.org/saref4ehaw/HealthWearable,Health wereable,,health wereable ,,False
https://saref.etsi.org/saref4ehaw/Interface,Interface,,interface ,,False
https://saref.etsi.org/saref4ehaw/PeriodicBanCommunicationType,Periodic BAN communication type,,periodic ban communication type ,,False
https://saref.etsi.org/saref4ehaw/Mode,Mode,,mode ,,False
https://saref.etsi.org/saref4ehaw/ServiceGrounding,Service grounding,,service grounding ,,False
https://saref.etsi.org/saref4ehaw/AgeCategory,Age category,,age category ,,False
https://saref.etsi.org/saref4ehaw/BanHub,BAN hub,,ban hub ,,False
https://saref.etsi.org/saref4ehaw/FunctionalDevice,Functional device,,functional device ,,False
https://saref.etsi.org/saref4ehaw/ComputingPower,Computing power,,computing power ,,False
https://saref.etsi.org/saref4ehaw/HealthSensor,Health sensor,,health sensor ,,False
https://saref.etsi.org/saref4ehaw/Posture,Posture,,posture ,,False
https://saref.etsi.org/saref4ehaw/ImplantLocation,Implant location,,implant location ,,False
https://saref.etsi.org/saref4ehaw/ReminderCommand,Reminder command,,reminder command ,,False
https://saref.etsi.org/saref4ehaw/Patient,Patient,,patient ,,False
https://saref.etsi.org/saref4ehaw/MeasurementFunction,Measurement function,,measurement function ,,False
https://saref.etsi.org/saref4ehaw/DailyActivity,Daily activity,,daily activity ,,False
https://saref.etsi.org/saref4ehaw/HealthActuator,Health actuator,,health actuator ,,False
https://saref.etsi.org/saref4ehaw/OperatingConstraint,Operating constraint,,operating constraint ,,False
https://saref.etsi.org/saref4ehaw/Data,Data,,data ,,False
https://saref.etsi.org/saref4ehaw/ValidityConstraint,Validity constraint,,validity constraint ,,False
https://saref.etsi.org/saref4ehaw/Impairment,Impairment,,impairment ,,False
https://saref.etsi.org/saref4envi/Frequency,Frequency,,frequency ,,False
https://saref.etsi.org/saref4ehaw/Caregiver,Caregiver,,caregiver ,,False
https://saref.etsi.org/saref4ehaw/BanApplicationDomain,BAN application domain,,ban application domain ,,False
https://saref.etsi.org/saref4ehaw/MeasurementCollectionSession,Measurement collection session,,measurement collection session ,,False
https://saref.etsi.org/saref4ehaw/Helper,Helper,,helper ,,False
https://saref.etsi.org/saref4ehaw/Ban,BAN,,ban ,,False
https://saref.etsi.org/saref4ehaw/User,User,,user ,,False
https://saref.etsi.org/saref4ehaw/ServiceProcess,Service process,,service process ,,False
https://saref.etsi.org/saref4ehaw/PhysicalLocation,Physical location,,physical location ,,False
https://saref.etsi.org/saref4ehaw/ServiceProfile,Service profile,,service profile ,,False
https://saref.etsi.org/saref4ehaw/HealthActor,Health actor,,health actor ,,False
https://saref.etsi.org/saref4ehaw/CommunicationProtocol,Communication protocol,,communication protocol ,,False
https://saref.etsi.org/saref4ehaw/DataConstraint,Data constraint,,data constraint ,,False
https://saref.etsi.org/saref4ehaw/Location,Location,,location ,,False
https://saref.etsi.org/saref4ehaw/TimeSeriesMeasurement,Time series measurement,,time series measurement ,,False
https://saref.etsi.org/saref4ehaw/NocturnalActivity,Nocturnal activity,,nocturnal activity ,,False
https://saref.etsi.org/saref4ehaw/BodySurfaceLocation,Body surface location,,body surface location ,,False
https://saref.etsi.org/saref4ehaw/ResponsibleParty,Responsible party,,responsible party ,,False
https://saref.etsi.org/saref4ehaw/BanCommunicationType,BAN Communication type,,ban communication type ,,False
https://saref.etsi.org/saref4ehaw/Habit,Habit,,habit ,,False
https://saref.etsi.org/saref4ehaw/AlarmCommand,Alarm command,,alarm command ,,False
https://saref.etsi.org/saref4ehaw/DeviceCharacteristic,Device characteristic,,device characteristic ,,False
https://saref.etsi.org/saref4ehaw/EventDrivenBanCommunicationType,Event driven BAN communication type,,event driven ban communication type ,,False
https://saref.etsi.org/saref4ehaw/HealthDevice,Health Device,,health device ,,False
https://saref.etsi.org/saref4ehaw/LegalConstraint,Legal constraint,,legal constraint ,,False
https://saref.etsi.org/saref4ehaw/OnRequestBanCommunicationType,On request BAN communication type,,request ban communication type ,,False
https://saref.etsi.org/saref4syst/Connection,Connection,,connection ,,False
https://saref.etsi.org/saref4syst/ConnectionPoint,Connection Point,,connection point ,,False
https://w3id.org/cto#ModificationTask,a modification task,,modification task ,,False
https://w3id.org/con-tax#Material,building material,,building material ,,False
https://w3id.org/cto#RemovalTask,a removal task,,removal task ,,False
https://w3id.org/cto#InstallmentTask,an installment task,,installment task ,,False
https://w3id.org/con-tax#ConstructionComponent,construction component,,construction component ,,False
https://w3id.org/cto#InspectionTask,an inspection task,,inspection task ,,False
https://w3id.org/cto#RepairTask,a repair task,,repair task ,,False
https://w3id.org/con-tax#PropertyContext,property context (grouping) ,,property context grouping ,,False
https://w3id.org/con-tax#ConstructionSubComponent,construction sub component,,construction sub component ,,False
https://w3id.org/cdc#ConstructionProgressDS,construction progress dataset,,construction progress dataset ,,False
https://w3id.org/cdc#MEPDesignDS,MEP design dataset,,mep design dataset ,,False
https://w3id.org/cdc#DesignDS,design dataset,,design dataset ,,False
https://w3id.org/cdc#ArchitecturalDesignDS,architectural design dataset,,architectural design dataset ,,False
https://w3id.org/cdc#AsBuiltDS,as-built dataset,,built dataset ,,False
https://w3id.org/cdc#OwnerRequirementsDS,owner requirements dataset,,owner requirements dataset ,,False
https://w3id.org/cdc#DataManagementTag,data management tag,,data management tag ,,False
https://w3id.org/cdc#AdditionAndDeletionDistribution,addition and deletion distribution (complement),,addition deletion distribution complement ,,False
https://w3id.org/cdc#StandaloneDistribution,standalone distribution,,standalone distribution ,,False
https://w3id.org/cdc#HistoricalAsBuiltDS,historical as-built dataset,,historical built dataset ,,False
https://w3id.org/cdc#InspectionPlanningDS,inspection planning dataset,,inspection planning dataset ,,False
https://w3id.org/cdc#ContemporaryAsBuiltDS,contemporary as-built dataset,,contemporary built dataset ,,False
https://w3id.org/cdc#NamedGraphDistribution,named graph distribution,,named graph distribution ,,False
https://w3id.org/cdc#DistributionRelation,distribution relation,,distribution relation ,,False
https://w3id.org/cdc#InspectionAsBuiltDS,inspection as-built dataset,,inspection built dataset ,,False
https://w3id.org/cdc#DeletionDistribution,deletion distribution (complement),,deletion distribution complement ,,False
https://w3id.org/cdc#DistributionRole,distribution role,,distribution role ,,False
https://w3id.org/cdc#AdditionDistribution,addition distribution (complement),,addition distribution complement ,,False
https://w3id.org/cdc#ValidationReport,validation report,,validation report ,,False
https://w3id.org/cdc#DefaultGraphDistribution,default graph distribution,,default graph distribution ,,False
https://w3id.org/cdc#ConstructionPlanningDS,construction planning dataset,,construction planning dataset ,,False
https://w3id.org/cdc#StructuralDesignDS,structural design dataset,,structural design dataset ,,False
https://w3id.org/cto#TaskContext,a task context,,task context ,,False
https://w3id.org/cto#Task,a construction task,,construction task ,,False
https://w3id.org/cto#TaskMethod,a task (execution) method,,task execution method ,,False
https://www.ica.org/standards/RiC/ontology#ProvenanceRelation,Provenance Relation,,provenance relation ,,False
https://www.ica.org/standards/RiC/ontology#Concept,Concept,,concept ,,False
https://www.ica.org/standards/RiC/ontology#RecordResourceGeneticRelation,Record Resource Genetic Relation,,record resource genetic relation ,,False
https://www.ica.org/standards/RiC/ontology#PositionHoldingRelation,Position Holding Relation,,position holding relation ,,False
https://www.ica.org/standards/RiC/ontology#LeadershipRelation,Leadership Relation,,leadership relation ,,False
https://www.ica.org/standards/RiC/ontology#Language,Language,,language ,,False
https://www.ica.org/standards/RiC/ontology#Group,Group,,group ,,False
https://www.ica.org/standards/RiC/ontology#GroupSubdivisionRelation,Group Subdivision Relation,,group subdivision relation ,,False
https://www.ica.org/standards/RiC/ontology#Position,Position,,position ,,False
https://www.ica.org/standards/RiC/ontology#ContentType,Content Type,,content type ,,False
https://www.ica.org/standards/RiC/ontology#AgentOriginationRelation,Agent Origination Relation,,agent origination relation ,,False
https://www.ica.org/standards/RiC/ontology#SingleDate,Single Date,,single date ,,False
https://www.ica.org/standards/RiC/ontology#OccupationType,Occupation Type,,occupation type ,,False
https://www.ica.org/standards/RiC/ontology#RecordResourceHoldingRelation,Record Resource Holding Relation,,record resource holding relation ,,False
https://www.ica.org/standards/RiC/ontology#Title,Title,,title ,,False
https://www.ica.org/standards/RiC/ontology#Rule,Rule,,rule ,,False
https://www.ica.org/standards/RiC/ontology#UnitOfMeasurement,Unit Of Measurement,,unit measurement ,,False
https://www.ica.org/standards/RiC/ontology#AgentControlRelation,Agent Control Relation,,agent control relation ,,False
https://www.ica.org/standards/RiC/ontology#DescendanceRelation,Descendance Relation,,descendance relation ,,False
https://www.ica.org/standards/RiC/ontology#Activity,Activity,,activity ,,False
https://www.ica.org/standards/RiC/ontology#RecordResourceExtent,Record Resource Extent,,record resource extent ,,False
https://www.ica.org/standards/RiC/ontology#FamilyType,Family Type,,family type ,,False
https://www.ica.org/standards/RiC/ontology#Person,Person,,person ,,False
https://www.ica.org/standards/RiC/ontology#AuthorshipRelation,Authorship Relation,,authorship relation ,,False
https://www.ica.org/standards/RiC/ontology#ProductionTechniqueType,Production Technique Type,,production technique type ,,False
https://www.ica.org/standards/RiC/ontology#AgentHierarchicalRelation,Agent Hierarchical Relation,,agent hierarchical relation ,,False
https://www.ica.org/standards/RiC/ontology#CarrierType,Carrier Type,,carrier type ,,False
https://www.ica.org/standards/RiC/ontology#ExtentType,Extent Type,,extent type ,,False
https://www.ica.org/standards/RiC/ontology#Thing,Thing,,thing ,,False
https://www.ica.org/standards/RiC/ontology#SequentialRelation,Sequential Relation,,sequential relation ,,False
https://www.ica.org/standards/RiC/ontology#DemographicGroup,Demographic Group,,demographic group ,,False
https://www.ica.org/standards/RiC/ontology#DateRange,Date Range,,date range ,,False
https://www.ica.org/standards/RiC/ontology#OwnershipRelation,Ownership Relation,,ownership relation ,,False
https://www.ica.org/standards/RiC/ontology#PerformanceRelation,Performance Relation,,performance relation ,,False
https://www.ica.org/standards/RiC/ontology#Relation,Relation,,relation ,,False
https://www.ica.org/standards/RiC/ontology#CorporateBody,Corporate Body,,corporate body ,,False
https://www.ica.org/standards/RiC/ontology#CorporateBodyType,Corporate Body Type,,corporate body type ,,False
https://www.ica.org/standards/RiC/ontology#RecordResource,Record Resource,,record resource ,,False
https://www.ica.org/standards/RiC/ontology#Record,Record,,record ,,False
https://www.ica.org/standards/RiC/ontology#PositionToGroupRelation,Position to Group Relation,,position group relation ,,False
https://www.ica.org/standards/RiC/ontology#AgentTemporalRelation,Agent Temporal Relation,,agent temporal relation ,,False
https://www.ica.org/standards/RiC/ontology#RuleType,Rule Type,,rule type ,,False
https://www.ica.org/standards/RiC/ontology#AuthorityRelation,Authority Relation,,authority relation ,,False
https://www.ica.org/standards/RiC/ontology#RecordSet,Record Set,,record set ,,False
https://www.ica.org/standards/RiC/ontology#Place,Place,,place ,,False
https://www.ica.org/standards/RiC/ontology#Proxy,Proxy,,proxy ,,False
https://www.ica.org/standards/RiC/ontology#FamilyRelation,Family Relation,,family relation ,,False
https://www.ica.org/standards/RiC/ontology#TemporalRelation,Temporal Relation,,temporal relation ,,False
https://www.ica.org/standards/RiC/ontology#DocumentaryFormType,Documentary Form Type,,documentary form type ,,False
https://www.ica.org/standards/RiC/ontology#Mandate,Mandate,,mandate ,,False
https://www.ica.org/standards/RiC/ontology#Coordinates,Coordinates,,coordinates ,,False
https://www.ica.org/standards/RiC/ontology#Extent,Extent,,extent ,,False
https://www.ica.org/standards/RiC/ontology#LegalStatus,Legal Status,,legal status ,,False
https://www.ica.org/standards/RiC/ontology#RecordSetType,Record Set Type,,record set type ,,False
https://www.ica.org/standards/RiC/ontology#DerivationRelation,Derivation Relation,,derivation relation ,,False
https://www.ica.org/standards/RiC/ontology#ManagementRelation,Management Relation,,management relation ,,False
https://www.ica.org/standards/RiC/ontology#Mechanism,Mechanism,,mechanism ,,False
https://www.ica.org/standards/RiC/ontology#Event,Event,,event ,,False
https://www.ica.org/standards/RiC/ontology#AppellationRelation,Appellation Relation,,appellation relation ,,False
https://www.ica.org/standards/RiC/ontology#CorrespondenceRelation,Correspondence Relation,,correspondence relation ,,False
https://www.ica.org/standards/RiC/ontology#PlaceName,Place Name,,place name ,,False
https://www.ica.org/standards/RiC/ontology#Type,Type,,type ,,False
https://www.ica.org/standards/RiC/ontology#MandateRelation,Mandate Relation,,mandate relation ,,False
https://www.ica.org/standards/RiC/ontology#RepresentationType,Representation Type,,representation type ,,False
https://www.ica.org/standards/RiC/ontology#Family,Family,,family ,,False
https://www.ica.org/standards/RiC/ontology#AgentName,Agent Name,,agent name ,,False
https://www.ica.org/standards/RiC/ontology#RecordPart,Record Part,,record part ,,False
https://www.ica.org/standards/RiC/ontology#Agent,Agent,,agent ,,False
https://www.ica.org/standards/RiC/ontology#DateSet,Date Set,,date set ,,False
https://www.ica.org/standards/RiC/ontology#TypeRelation,Type Relation,,type relation ,,False
https://www.ica.org/standards/RiC/ontology#CreationRelation,Creation Relation,,creation relation ,,False
https://www.ica.org/standards/RiC/ontology#FunctionalEquivalenceRelation,Functional Equivalence Relation,,functional equivalence relation ,,False
https://www.ica.org/standards/RiC/ontology#Date,Date,,date ,,False
https://www.ica.org/standards/RiC/ontology#Identifier,Identifier,,identifier ,,False
https://www.ica.org/standards/RiC/ontology#MigrationRelation,Migration Relation,,migration relation ,,False
https://www.ica.org/standards/RiC/ontology#IdentifierType,Identifier Type,,identifier type ,,False
https://www.ica.org/standards/RiC/ontology#RuleRelation,Rule Relation,,rule relation ,,False
https://www.ica.org/standards/RiC/ontology#InstantiationToInstantiationRelation,Instantiation to Instantiation Relation,,instantiation instantiation relation ,,False
https://www.ica.org/standards/RiC/ontology#SiblingRelation,Sibling Relation,,sibling relation ,,False
https://www.ica.org/standards/RiC/ontology#ChildRelation,Child Relation,,child relation ,,False
https://www.ica.org/standards/RiC/ontology#WorkRelation,Work Relation,,work relation ,,False
https://www.ica.org/standards/RiC/ontology#KnowingRelation,Knowing Relation,,knowing relation ,,False
https://www.ica.org/standards/RiC/ontology#KnowingOfRelation,Knowing Of Relation,,knowing relation ,,False
https://www.ica.org/standards/RiC/ontology#TeachingRelation,Teaching Relation,,teaching relation ,,False
https://www.ica.org/standards/RiC/ontology#EventType,Event Type,,event type ,,False
https://www.ica.org/standards/RiC/ontology#ActivityType,Activity Type,,activity type ,,False
https://www.ica.org/standards/RiC/ontology#PhysicalLocation,Physical Location,,physical location ,,False
https://www.ica.org/standards/RiC/ontology#CarrierExtent,Carrier Extent,,carrier extent ,,False
https://www.ica.org/standards/RiC/ontology#ActivityDocumentationRelation,Activity Documentation Relation,,activity documentation relation ,,False
https://www.ica.org/standards/RiC/ontology#RoleType,Role Type,,role type ,,False
https://www.ica.org/standards/RiC/ontology#SpouseRelation,Spouse Relation,,spouse relation ,,False
https://www.ica.org/standards/RiC/ontology#InstantiationExtent,Instantiation Extent,,instantiation extent ,,False
https://www.ica.org/standards/RiC/ontology#RecordResourceToRecordResourceRelation,Record Resource to Record Resource Relation,,record resource record resource relation ,,False
